Start Date,End Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales ,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
2023-12-11,2023-12-11,Harveast - ESF,USD,NaturPlus - Campaign 5,NaturPlus - AdGroup 2,keyword: infant care kit,Exact,infant care kit,1760,19,0.0108,0.54,10.33,13.54,0.7629,1.3107,0,0,0.0,0,0,13.54,0
2023-11-20,2023-11-20,Harveast - ESF,USD,NaturPlus - Campaign 5,NaturPlus - AdGroup 2,keyword: infant care kit,Broad,infant care kit,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-16,2023-01-16,Harveast - ESF,USD,NaturPlus - Campaign 5,NaturPlus - AdGroup 2,keyword: infant care kit,Exact,infant care kit,110,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-26,2023-06-26,Bioblas - ESF,USD,EcoHome - Campaign 5,EcoHome - AdGroup 3,keyword: vegan snack pack,Broad,vegan snack pack,522,2,0.0038,0.87,1.74,15.85,0.1098,9.1092,0,0,0.0,0,0,15.85,0
2023-05-08,2023-05-08,Bioblas - ESF,USD,EcoHome - Campaign 5,EcoHome - AdGroup 3,keyword: vegan snack pack,Exact,vegan snack pack,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-04,2023-12-04,Bioblas - ESF,USD,EcoHome - Campaign 5,EcoHome - AdGroup 3,keyword: vegan snack pack,Phrase,vegan snack pack,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-27,2023-03-27,Bioblas - ESF,USD,EcoHome - Campaign 5,EcoHome - AdGroup 3,keyword: gym water bottle,Broad,gym water bottle,111,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-08-14,2023-08-14,Bioblas - ESF,USD,EcoHome - Campaign 5,EcoHome - AdGroup 3,keyword: gym water bottle,Phrase,gym water bottle,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-10-09,2023-10-09,Bioblas - ESF,USD,EcoHome - Campaign 5,EcoHome - AdGroup 3,keyword: gym water bottle,Broad,gym water bottle,119,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-04-24,2023-04-24,Bioblas - ESF,USD,EcoHome - Campaign 5,EcoHome - AdGroup 3,keyword: air freshener home,Broad,air freshener home,1002,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-30,2023-01-30,Bioblas - ESF,USD,EcoHome - Campaign 5,EcoHome - AdGroup 3,keyword: air freshener home,Exact,air freshener home,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-10-16,2023-10-16,Bioblas - ESF,USD,EcoHome - Campaign 5,EcoHome - AdGroup 3,keyword: air freshener home,Broad,air freshener home,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-02,2023-01-02,Bioblas - ESF,USD,EcoHome - Campaign 5,EcoHome - AdGroup 3,keyword: desk accessories,Exact,desk accessories,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-01,2023-05-01,Bioblas - ESF,USD,EcoHome - Campaign 5,EcoHome - AdGroup 3,keyword: desk accessories,Exact,desk accessories,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-04,2023-12-04,Bioblas - ESF,USD,EcoHome - Campaign 5,EcoHome - AdGroup 3,keyword: desk accessories,Phrase,desk accessories,446,4,0.009,0.63,2.51,5.07,0.4951,2.0199,0,0,0.0,0,0,5.07,0
2023-12-11,2023-12-11,Bioblas - ESF,USD,EcoHome - Campaign 5,EcoHome - AdGroup 3,keyword: air purifier hepa,Exact,air purifier hepa,2372,3,0.0013,1.07,3.22,22.73,0.1417,7.059,0,0,0.0,0,0,22.73,0
2023-04-17,2023-04-17,Bioblas - ESF,USD,EcoHome - Campaign 5,EcoHome - AdGroup 3,keyword: air purifier hepa,Broad,air purifier hepa,302,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-04,2023-09-04,Bioblas - ESF,USD,EcoHome - Campaign 5,EcoHome - AdGroup 3,keyword: air purifier hepa,Phrase,air purifier hepa,146,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-06,2023-03-06,Orient Therapy - ESF,USD,VitaGreen - Campaign 5,VitaGreen - AdGroup 4,keyword: organic hand towel set,Exact,organic hand towel set,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-11-27,2023-11-27,Orient Therapy - ESF,USD,VitaGreen - Campaign 5,VitaGreen - AdGroup 4,keyword: organic hand towel set,Phrase,organic hand towel set,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-19,2023-06-19,Orient Therapy - ESF,USD,VitaGreen - Campaign 5,VitaGreen - AdGroup 4,keyword: organic hand towel set,Phrase,organic hand towel set,220,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-18,2023-12-18,Orient Therapy - ESF,USD,VitaGreen - Campaign 5,VitaGreen - AdGroup 4,keyword: baby soft towel,Exact,baby soft towel,1148,1,0.0009,0.65,0.65,2.28,0.2851,3.5077,0,0,0.0,0,0,2.28,0
2023-03-06,2023-03-06,Orient Therapy - ESF,USD,VitaGreen - Campaign 5,VitaGreen - AdGroup 4,keyword: baby soft towel,Exact,baby soft towel,908,1,0.0011,1.11,1.11,5.03,0.2207,4.5315,0,0,0.0,0,0,5.03,0
2023-03-20,2023-03-20,Orient Therapy - ESF,USD,VitaGreen - Campaign 5,VitaGreen - AdGroup 4,keyword: baby soft towel,Phrase,baby soft towel,124,1,0.0081,1.29,1.29,9.48,0.1361,7.3488,0,0,0.0,0,0,9.48,0
2023-08-21,2023-08-21,Orient Therapy - ESF,USD,VitaGreen - Campaign 5,VitaGreen - AdGroup 4,keyword: desk accessories,Broad,desk accessories,409,3,0.0073,1.13,3.38,13.49,0.2506,3.9911,0,0,0.0,0,0,13.49,0
2023-07-10,2023-07-10,Orient Therapy - ESF,USD,VitaGreen - Campaign 5,VitaGreen - AdGroup 4,keyword: desk accessories,Exact,desk accessories,149,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-13,2023-02-13,Orient Therapy - ESF,USD,VitaGreen - Campaign 5,VitaGreen - AdGroup 4,keyword: desk accessories,Broad,desk accessories,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-11,2023-12-11,Orient Therapy - ESF,USD,VitaGreen - Campaign 5,VitaGreen - AdGroup 4,keyword: fitness accessories,Phrase,fitness accessories,615,7,0.0114,0.7,4.92,7.51,0.6551,1.5264,0,0,0.0,0,0,7.51,0
2023-01-16,2023-01-16,Orient Therapy - ESF,USD,VitaGreen - Campaign 5,VitaGreen - AdGroup 4,keyword: fitness accessories,Phrase,fitness accessories,323,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-25,2023-09-25,Orient Therapy - ESF,USD,VitaGreen - Campaign 5,VitaGreen - AdGroup 4,keyword: fitness accessories,Broad,fitness accessories,191,1,0.0052,0.54,0.54,0.7,0.7714,1.2963,0,0,0.0,0,0,0.7,0
2023-05-29,2023-05-29,Orient Therapy - ESF,USD,VitaGreen - Campaign 5,VitaGreen - AdGroup 4,keyword: protein shaker bottle,Broad,protein shaker bottle,211,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-24,2023-07-24,Orient Therapy - ESF,USD,VitaGreen - Campaign 5,VitaGreen - AdGroup 4,keyword: protein shaker bottle,Exact,protein shaker bottle,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-31,2023-07-31,Orient Therapy - ESF,USD,VitaGreen - Campaign 5,VitaGreen - AdGroup 4,keyword: protein shaker bottle,Phrase,protein shaker bottle,336,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-10-16,2023-10-16,Jumbo Jumble - ESF,USD,Halley - Campaign 5,Halley - AdGroup 5,keyword: air purifier hepa,Phrase,air purifier hepa,322,2,0.0062,0.49,0.98,5.56,0.1763,5.6735,0,0,0.0,0,0,5.56,0
2023-07-17,2023-07-17,Jumbo Jumble - ESF,USD,Halley - Campaign 5,Halley - AdGroup 5,keyword: air purifier hepa,Phrase,air purifier hepa,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-13,2023-03-13,Jumbo Jumble - ESF,USD,Halley - Campaign 5,Halley - AdGroup 5,keyword: air purifier hepa,Broad,air purifier hepa,139,2,0.0144,1.36,2.72,4.87,0.5585,1.7904,0,0,0.0,0,0,4.87,0
2023-02-20,2023-02-20,Jumbo Jumble - ESF,USD,Halley - Campaign 5,Halley - AdGroup 5,keyword: newborn bath set,Phrase,newborn bath set,178,1,0.0056,1.29,1.29,4.01,0.3217,3.1085,0,0,0.0,0,0,4.01,0
2023-01-09,2023-01-09,Jumbo Jumble - ESF,USD,Halley - Campaign 5,Halley - AdGroup 5,keyword: newborn bath set,Phrase,newborn bath set,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-25,2023-12-25,Jumbo Jumble - ESF,USD,Halley - Campaign 5,Halley - AdGroup 5,keyword: newborn bath set,Broad,newborn bath set,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-31,2023-07-31,Jumbo Jumble - ESF,USD,Halley - Campaign 5,Halley - AdGroup 5,keyword: spa gift set,Broad,spa gift set,118,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-02,2023-01-02,Jumbo Jumble - ESF,USD,Halley - Campaign 5,Halley - AdGroup 5,keyword: spa gift set,Broad,spa gift set,195,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-24,2023-07-24,Jumbo Jumble - ESF,USD,Halley - Campaign 5,Halley - AdGroup 5,keyword: spa gift set,Broad,spa gift set,289,1,0.0035,1.21,1.21,3.96,0.3056,3.2727,0,0,0.0,0,0,3.96,0
2023-03-20,2023-03-20,Jumbo Jumble - ESF,USD,Halley - Campaign 5,Halley - AdGroup 5,keyword: turkish cotton towel,Broad,turkish cotton towel,175,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-12,2023-06-12,Jumbo Jumble - ESF,USD,Halley - Campaign 5,Halley - AdGroup 5,keyword: turkish cotton towel,Exact,turkish cotton towel,222,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-06,2023-03-06,Jumbo Jumble - ESF,USD,Halley - Campaign 5,Halley - AdGroup 5,keyword: turkish cotton towel,Exact,turkish cotton towel,306,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-10-23,2023-10-23,Jumbo Jumble - ESF,USD,Halley - Campaign 5,Halley - AdGroup 5,keyword: premium bath towels,Phrase,premium bath towels,943,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-11-20,2023-11-20,Jumbo Jumble - ESF,USD,Halley - Campaign 5,Halley - AdGroup 5,keyword: premium bath towels,Exact,premium bath towels,473,1,0.0021,1.26,1.26,2.92,0.4315,2.3175,0,0,0.0,0,0,2.92,0
2023-01-09,2023-01-09,Jumbo Jumble - ESF,USD,Halley - Campaign 5,Halley - AdGroup 5,keyword: premium bath towels,Phrase,premium bath towels,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-27,2023-02-27,Halley - ESF,USD,Harveast - Campaign 6,Harveast - AdGroup 1,keyword: infant care kit,Exact,infant care kit,1032,3,0.0029,0.39,1.18,2.77,0.426,2.3475,0,0,0.0,0,0,2.77,0
2023-07-31,2023-07-31,Halley - ESF,USD,Harveast - Campaign 6,Harveast - AdGroup 1,keyword: infant care kit,Exact,infant care kit,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-03,2023-07-03,Halley - ESF,USD,Harveast - Campaign 6,Harveast - AdGroup 1,keyword: infant care kit,Exact,infant care kit,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-05,2023-06-05,Halley - ESF,USD,Harveast - Campaign 6,Harveast - AdGroup 1,keyword: vegan snack pack,Broad,vegan snack pack,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-18,2023-09-18,Halley - ESF,USD,Harveast - Campaign 6,Harveast - AdGroup 1,keyword: vegan snack pack,Exact,vegan snack pack,1512,3,0.002,0.43,1.28,2.55,0.502,1.9922,0,0,0.0,0,0,2.55,0
2023-08-28,2023-08-28,Halley - ESF,USD,Harveast - Campaign 6,Harveast - AdGroup 1,keyword: vegan snack pack,Phrase,vegan snack pack,888,16,0.018,1.0,15.96,23.16,0.6891,1.4511,0,0,0.0,0,0,23.16,0
2023-08-28,2023-08-28,Halley - ESF,USD,Harveast - Campaign 6,Harveast - AdGroup 1,keyword: natural fruit snack,Exact,natural fruit snack,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-26,2023-06-26,Halley - ESF,USD,Harveast - Campaign 6,Harveast - AdGroup 1,keyword: natural fruit snack,Exact,natural fruit snack,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-04,2023-12-04,Halley - ESF,USD,Harveast - Campaign 6,Harveast - AdGroup 1,keyword: natural fruit snack,Exact,natural fruit snack,1034,12,0.0116,0.81,9.76,13.65,0.715,1.3986,0,0,0.0,0,0,13.65,0
2023-07-03,2023-07-03,Halley - ESF,USD,Harveast - Campaign 6,Harveast - AdGroup 1,keyword: camping tent 4 person,Broad,camping tent 4 person,105,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-27,2023-02-27,Halley - ESF,USD,Harveast - Campaign 6,Harveast - AdGroup 1,keyword: camping tent 4 person,Phrase,camping tent 4 person,204,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-04-03,2023-04-03,Halley - ESF,USD,Harveast - Campaign 6,Harveast - AdGroup 1,keyword: camping tent 4 person,Broad,camping tent 4 person,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-17,2023-07-17,Halley - ESF,USD,Harveast - Campaign 6,Harveast - AdGroup 1,keyword: air freshener home,Broad,air freshener home,334,1,0.003,1.47,1.47,1.88,0.7819,1.2789,0,0,0.0,0,0,1.88,0
2023-10-23,2023-10-23,Halley - ESF,USD,Harveast - Campaign 6,Harveast - AdGroup 1,keyword: air freshener home,Exact,air freshener home,158,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-04,2023-09-04,Halley - ESF,USD,Harveast - Campaign 6,Harveast - AdGroup 1,keyword: air freshener home,Broad,air freshener home,109,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-11,2023-12-11,Harveast - ESF,USD,BioBlas - Campaign 6,BioBlas - AdGroup 2,keyword: premium bath towels,Broad,premium bath towels,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-27,2023-03-27,Harveast - ESF,USD,BioBlas - Campaign 6,BioBlas - AdGroup 2,keyword: premium bath towels,Phrase,premium bath towels,245,1,0.0041,1.3,1.3,2.0,0.65,1.5385,0,0,0.0,0,0,2.0,0
2023-06-26,2023-06-26,Harveast - ESF,USD,BioBlas - Campaign 6,BioBlas - AdGroup 2,keyword: premium bath towels,Phrase,premium bath towels,400,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-17,2023-07-17,Harveast - ESF,USD,BioBlas - Campaign 6,BioBlas - AdGroup 2,keyword: massage oil relaxing,Exact,massage oil relaxing,731,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-16,2023-01-16,Harveast - ESF,USD,BioBlas - Campaign 6,BioBlas - AdGroup 2,keyword: massage oil relaxing,Broad,massage oil relaxing,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-08-14,2023-08-14,Harveast - ESF,USD,BioBlas - Campaign 6,BioBlas - AdGroup 2,keyword: massage oil relaxing,Broad,massage oil relaxing,140,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-30,2023-01-30,Harveast - ESF,USD,BioBlas - Campaign 6,BioBlas - AdGroup 2,keyword: baby soft towel,Exact,baby soft towel,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-13,2023-03-13,Harveast - ESF,USD,BioBlas - Campaign 6,BioBlas - AdGroup 2,keyword: baby soft towel,Phrase,baby soft towel,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-27,2023-03-27,Harveast - ESF,USD,BioBlas - Campaign 6,BioBlas - AdGroup 2,keyword: baby soft towel,Broad,baby soft towel,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-02,2023-01-02,Harveast - ESF,USD,BioBlas - Campaign 6,BioBlas - AdGroup 2,keyword: desk accessories,Phrase,desk accessories,275,1,0.0036,0.32,0.32,0.69,0.4638,2.1562,0,0,0.0,0,0,0.69,0
2023-01-23,2023-01-23,Harveast - ESF,USD,BioBlas - Campaign 6,BioBlas - AdGroup 2,keyword: desk accessories,Phrase,desk accessories,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-09,2023-01-09,Harveast - ESF,USD,BioBlas - Campaign 6,BioBlas - AdGroup 2,keyword: desk accessories,Broad,desk accessories,966,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-02,2023-01-02,Harveast - ESF,USD,BioBlas - Campaign 6,BioBlas - AdGroup 2,keyword: gym water bottle,Phrase,gym water bottle,318,2,0.0063,1.22,2.44,4.9,0.498,2.0082,0,0,0.0,0,0,4.9,0
2023-08-21,2023-08-21,Harveast - ESF,USD,BioBlas - Campaign 6,BioBlas - AdGroup 2,keyword: gym water bottle,Broad,gym water bottle,450,2,0.0044,0.45,0.89,1.35,0.6593,1.5169,0,0,0.0,0,0,1.35,0
2023-09-11,2023-09-11,Harveast - ESF,USD,BioBlas - Campaign 6,BioBlas - AdGroup 2,keyword: gym water bottle,Exact,gym water bottle,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-24,2023-07-24,Bioblas - ESF,USD,OrientTherapy - Campaign 6,OrientTherapy - AdGroup 3,keyword: hiking backpack,Exact,hiking backpack,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-11-27,2023-11-27,Bioblas - ESF,USD,OrientTherapy - Campaign 6,OrientTherapy - AdGroup 3,keyword: hiking backpack,Exact,hiking backpack,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-18,2023-09-18,Bioblas - ESF,USD,OrientTherapy - Campaign 6,OrientTherapy - AdGroup 3,keyword: hiking backpack,Exact,hiking backpack,1365,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-29,2023-05-29,Bioblas - ESF,USD,OrientTherapy - Campaign 6,OrientTherapy - AdGroup 3,keyword: air freshener home,Exact,air freshener home,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-15,2023-05-15,Bioblas - ESF,USD,OrientTherapy - Campaign 6,OrientTherapy - AdGroup 3,keyword: air freshener home,Phrase,air freshener home,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-08-28,2023-08-28,Bioblas - ESF,USD,OrientTherapy - Campaign 6,OrientTherapy - AdGroup 3,keyword: air freshener home,Exact,air freshener home,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-18,2023-09-18,Bioblas - ESF,USD,OrientTherapy - Campaign 6,OrientTherapy - AdGroup 3,keyword: office desk organizer,Broad,office desk organizer,254,1,0.0039,1.12,1.12,4.08,0.2745,3.6429,0,0,0.0,0,0,4.08,0
2023-08-14,2023-08-14,Bioblas - ESF,USD,OrientTherapy - Campaign 6,OrientTherapy - AdGroup 3,keyword: office desk organizer,Phrase,office desk organizer,149,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-01,2023-05-01,Bioblas - ESF,USD,OrientTherapy - Campaign 6,OrientTherapy - AdGroup 3,keyword: office desk organizer,Broad,office desk organizer,218,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-22,2023-05-22,Bioblas - ESF,USD,OrientTherapy - Campaign 6,OrientTherapy - AdGroup 3,keyword: protein shaker bottle,Exact,protein shaker bottle,243,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-06,2023-02-06,Bioblas - ESF,USD,OrientTherapy - Campaign 6,OrientTherapy - AdGroup 3,keyword: protein shaker bottle,Exact,protein shaker bottle,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-10-23,2023-10-23,Bioblas - ESF,USD,OrientTherapy - Campaign 6,OrientTherapy - AdGroup 3,keyword: protein shaker bottle,Broad,protein shaker bottle,152,1,0.0066,1.46,1.46,4.62,0.316,3.1644,0,0,0.0,0,0,4.62,0
2023-10-09,2023-10-09,Bioblas - ESF,USD,OrientTherapy - Campaign 6,OrientTherapy - AdGroup 3,keyword: air purifier hepa,Phrase,air purifier hepa,208,2,0.0096,1.31,2.63,24.26,0.1084,9.2243,1,1,0.5,1,0,24.26,0
2023-04-24,2023-04-24,Bioblas - ESF,USD,OrientTherapy - Campaign 6,OrientTherapy - AdGroup 3,keyword: air purifier hepa,Phrase,air purifier hepa,282,3,0.0106,1.22,3.65,12.4,0.2944,3.3973,0,0,0.0,0,0,12.4,0
2023-12-25,2023-12-25,Bioblas - ESF,USD,OrientTherapy - Campaign 6,OrientTherapy - AdGroup 3,keyword: air purifier hepa,Exact,air purifier hepa,172,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-01,2023-05-01,Orient Therapy - ESF,USD,JumboJumble - Campaign 6,JumboJumble - AdGroup 4,keyword: newborn bath set,Broad,newborn bath set,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-26,2023-06-26,Orient Therapy - ESF,USD,JumboJumble - Campaign 6,JumboJumble - AdGroup 4,keyword: newborn bath set,Exact,newborn bath set,277,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-10,2023-07-10,Orient Therapy - ESF,USD,JumboJumble - Campaign 6,JumboJumble - AdGroup 4,keyword: newborn bath set,Exact,newborn bath set,165,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-11,2023-12-11,Orient Therapy - ESF,USD,JumboJumble - Campaign 6,JumboJumble - AdGroup 4,keyword: essential oil diffuser,Broad,essential oil diffuser,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-08-28,2023-08-28,Orient Therapy - ESF,USD,JumboJumble - Campaign 6,JumboJumble - AdGroup 4,keyword: essential oil diffuser,Exact,essential oil diffuser,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-06,2023-02-06,Orient Therapy - ESF,USD,JumboJumble - Campaign 6,JumboJumble - AdGroup 4,keyword: essential oil diffuser,Broad,essential oil diffuser,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-06,2023-03-06,Orient Therapy - ESF,USD,JumboJumble - Campaign 6,JumboJumble - AdGroup 4,keyword: dried figs snack,Broad,dried figs snack,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-26,2023-06-26,Orient Therapy - ESF,USD,JumboJumble - Campaign 6,JumboJumble - AdGroup 4,keyword: dried figs snack,Phrase,dried figs snack,200,2,0.01,0.9,1.79,3.07,0.5831,1.7151,0,0,0.0,0,0,3.07,0
2023-01-16,2023-01-16,Orient Therapy - ESF,USD,JumboJumble - Campaign 6,JumboJumble - AdGroup 4,keyword: dried figs snack,Broad,dried figs snack,351,1,0.0028,0.57,0.57,0.77,0.7403,1.3509,0,0,0.0,0,0,0.77,0
2023-07-03,2023-07-03,Orient Therapy - ESF,USD,JumboJumble - Campaign 6,JumboJumble - AdGroup 4,keyword: baby soft towel,Phrase,baby soft towel,362,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-15,2023-05-15,Orient Therapy - ESF,USD,JumboJumble - Campaign 6,JumboJumble - AdGroup 4,keyword: baby soft towel,Broad,baby soft towel,255,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-13,2023-03-13,Orient Therapy - ESF,USD,JumboJumble - Campaign 6,JumboJumble - AdGroup 4,keyword: baby soft towel,Broad,baby soft towel,299,2,0.0067,1.04,2.09,2.63,0.7947,1.2584,0,0,0.0,0,0,2.63,0
2023-09-04,2023-09-04,Orient Therapy - ESF,USD,JumboJumble - Campaign 6,JumboJumble - AdGroup 4,keyword: home office supplies,Phrase,home office supplies,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-11-06,2023-11-06,Orient Therapy - ESF,USD,JumboJumble - Campaign 6,JumboJumble - AdGroup 4,keyword: home office supplies,Phrase,home office supplies,318,3,0.0094,1.43,4.28,7.93,0.5397,1.8528,0,0,0.0,0,0,7.93,0
2023-05-29,2023-05-29,Orient Therapy - ESF,USD,JumboJumble - Campaign 6,JumboJumble - AdGroup 4,keyword: home office supplies,Exact,home office supplies,230,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-20,2023-03-20,Jumbo Jumble - ESF,USD,NaturPlus - Campaign 6,NaturPlus - AdGroup 5,keyword: massage oil relaxing,Broad,massage oil relaxing,332,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-04-10,2023-04-10,Jumbo Jumble - ESF,USD,NaturPlus - Campaign 6,NaturPlus - AdGroup 5,keyword: massage oil relaxing,Phrase,massage oil relaxing,268,2,0.0075,0.4,0.8,1.62,0.4938,2.025,0,0,0.0,0,0,1.62,0
