Parent_ASIN,Child_ASIN,Title,SKU,Sessions_Mobile_App,Sessions_Mobile_APP_B2B,Sessions_Browser,Sessions_Browser_B2B,Sessions_Total,Sessions_Total_B2B,Session_Percentage_Mobile_App,Session_Percentage_Browser,Session_Percentage_Total,Page_Views_Mobile_App,Page_Views_Browser,Page_Views_Total,Page_Views_Mobile_APP_B2B,Page_Views_Browser_B2B,Page_Views_Total_B2B,Page_Views_Percentage_Mobile_App,Page_Views_Percentage_Browser,Page_Views_Percentage_Total,Page_Views_Percentage_Mobile_App_B2B,Page_Views_Percentage_Browser_B2B,Page_Views_Percentage_Total_B2B,Session_Percentage_Mobile_APP_B2B,Session_Percentage_Browser_B2B,Session_Percentage_Total_B2B,Featured_Offer_Buy_Box_Percentage,Featured_Offer_Buy_Box_Percentage_B2B,Units_Ordered,Units_Ordered_B2B,Unit_Session_Percentage,Unit_Session_Percentage_B2B,Ordered_Product_Sales,Ordered_Product_Sales_B2B,Total_Order_Items,Total_Order_Items_B2B,Report_Date
B0SYNTH0030,B0SYNTH0032,Halley Home & Kitchen Product 33 - Premium Quality,HAL-SYN-0032,107,0,48,0,156,0,69.0,31.0,100.0,142,63,206,0,0,0,69.0,31.0,100.0,0,0,0,0,0,0,40.84,0.0,4,0,2.58,0.0,119.96,0.0,4,0,2022-12-05
B0SYNTH0030,B0SYNTH0032,Halley Home & Kitchen Product 33 - Premium Quality,HAL-SYN-0032,359,0,639,0,999,0,36.0,64.0,100.0,578,1027,1606,0,0,0,36.0,64.0,100.0,0,0,0,0,0,0,41.11,0.0,11,0,1.18,0.0,329.89,0.0,11,0,2022-09-26
B0SYNTH0030,B0SYNTH0032,Halley Home & Kitchen Product 33 - Premium Quality,HAL-SYN-0032,65,0,36,0,102,0,64.0,36.0,100.0,106,60,167,0,0,0,64.0,36.0,100.0,0,0,0,0,0,0,10.65,0.0,1,0,1.79,0.0,29.99,0.0,1,0,2022-09-12
B0SYNTH0030,B0SYNTH0032,Halley Home & Kitchen Product 33 - Premium Quality,HAL-SYN-0032,460,0,662,0,1123,0,41.0,59.0,100.0,660,949,1610,0,0,0,41.0,59.0,100.0,0,0,0,0,0,0,66.53,0.0,45,0,4.06,0.0,1349.55,0.0,45,0,2023-04-10
B0SYNTH0033,B0SYNTH0033,Harveast Grocery Product 34 - Premium Quality,HAR-SYN-0033,188,0,260,0,449,0,42.0,58.0,100.0,338,468,807,0,0,0,42.0,58.0,100.0,0,0,0,0,0,0,17.85,0.0,37,0,8.25,0.0,1294.63,0.0,37,0,2023-07-17
B0SYNTH0033,B0SYNTH0033,Harveast Grocery Product 34 - Premium Quality,HAR-SYN-0033,62,0,67,0,130,0,48.0,52.0,100.0,85,92,178,0,0,0,48.0,52.0,100.0,0,0,0,0,0,0,21.69,0.0,3,0,2.67,0.0,104.97,0.0,3,0,2023-09-11
B0SYNTH0033,B0SYNTH0033,Harveast Grocery Product 34 - Premium Quality,HAR-SYN-0033,602,0,1342,0,1945,0,31.0,69.0,100.0,936,2084,3021,0,0,0,31.0,69.0,100.0,0,0,0,0,0,0,44.03,0.0,0,0,0.03,0.0,0.0,0.0,0,0,2023-10-02
B0SYNTH0033,B0SYNTH0033,Harveast Grocery Product 34 - Premium Quality,HAR-SYN-0033,654,0,294,0,949,0,69.0,31.0,100.0,810,363,1174,0,0,0,69.0,31.0,100.0,0,0,0,0,0,0,52.85,0.0,186,0,19.68,0.0,6508.14,0.0,186,0,2022-09-26
B0SYNTH0033,B0SYNTH0033,Harveast Grocery Product 34 - Premium Quality,HAR-SYN-0033,2157,0,1266,0,3424,0,63.0,37.0,100.0,3127,1837,4965,0,0,0,63.0,37.0,100.0,0,0,0,0,0,0,70.97,0.0,6,0,0.19,0.0,209.94,0.0,6,0,2023-04-24
B0SYNTH0033,B0SYNTH0033,Harveast Grocery Product 34 - Premium Quality,HAR-SYN-0033,595,0,619,0,1215,0,49.0,51.0,100.0,1029,1072,2102,0,0,0,49.0,51.0,100.0,0,0,0,0,0,0,35.03,0.0,18,0,1.54,0.0,629.82,0.0,18,0,2022-05-09
B0SYNTH0033,B0SYNTH0033,Harveast Grocery Product 34 - Premium Quality,HAR-SYN-0033,597,0,530,0,1128,0,53.0,47.0,100.0,1048,929,1978,0,0,0,53.0,47.0,100.0,0,0,0,0,0,0,80.99,0.0,77,0,6.87,0.0,2694.23,0.0,77,0,2023-05-15
B0SYNTH0033,B0SYNTH0033,Harveast Grocery Product 34 - Premium Quality,HAR-SYN-0033,71,0,42,0,114,0,63.0,37.0,100.0,95,56,152,0,0,0,63.0,37.0,100.0,0,0,0,0,0,0,25.75,0.0,3,0,3.32,0.0,104.97,0.0,3,0,2023-08-07
B0SYNTH0033,B0SYNTH0034,BioBlas Beauty Product 35 - Premium Quality,BIO-SYN-0034,4,0,5,0,10,0,46.0,54.0,100.0,5,6,12,0,0,0,46.0,54.0,100.0,0,0,0,0,0,0,12.49,0.0,0,0,3.85,0.0,0.0,0.0,0,0,2022-11-21
B0SYNTH0033,B0SYNTH0034,BioBlas Beauty Product 35 - Premium Quality,BIO-SYN-0034,178,0,279,0,458,0,39.0,61.0,100.0,237,372,610,0,0,0,39.0,61.0,100.0,0,0,0,0,0,0,36.2,0.0,2,0,0.65,0.0,89.98,0.0,2,0,2022-12-26
B0SYNTH0033,B0SYNTH0034,BioBlas Beauty Product 35 - Premium Quality,BIO-SYN-0034,6,0,3,0,10,0,63.0,37.0,100.0,8,4,13,0,0,0,63.0,37.0,100.0,0,0,0,0,0,0,72.6,0.0,0,0,0.58,0.0,0.0,0.0,0,0,2023-11-06
B0SYNTH0033,B0SYNTH0034,BioBlas Beauty Product 35 - Premium Quality,BIO-SYN-0034,8,0,20,0,29,0,30.0,70.0,100.0,10,24,35,0,0,0,30.0,70.0,100.0,0,0,0,0,0,0,67.54,0.0,0,0,2.75,0.0,0.0,0.0,0,0,2022-05-02
B0SYNTH0033,B0SYNTH0034,BioBlas Beauty Product 35 - Premium Quality,BIO-SYN-0034,132,0,268,0,400,0,33.0,67.0,100.0,221,450,672,0,0,0,33.0,67.0,100.0,0,0,0,0,0,0,51.43,0.0,50,0,12.67,0.0,2249.5,0.0,50,0,2022-10-24
B0SYNTH0033,B0SYNTH0034,BioBlas Beauty Product 35 - Premium Quality,BIO-SYN-0034,41,0,39,0,81,0,51.0,49.0,100.0,71,68,140,0,0,0,51.0,49.0,100.0,0,0,0,0,0,0,59.86,0.0,2,0,2.54,0.0,89.98,0.0,2,0,2023-11-20
B0SYNTH0033,B0SYNTH0034,BioBlas Beauty Product 35 - Premium Quality,BIO-SYN-0034,14,0,7,0,22,0,68.0,32.0,100.0,17,8,26,0,0,0,68.0,32.0,100.0,0,0,0,0,0,0,54.78,0.0,0,0,0.01,0.0,0.0,0.0,0,0,2023-09-04
B0SYNTH0033,B0SYNTH0034,BioBlas Beauty Product 35 - Premium Quality,BIO-SYN-0034,69,0,37,0,107,0,65.0,35.0,100.0,113,61,175,0,0,0,65.0,35.0,100.0,0,0,0,0,0,0,81.19,0.0,0,0,0.25,0.0,0.0,0.0,0,0,2022-11-14
B0SYNTH0033,B0SYNTH0035,OrientTherapy Sports Product 36 - Premium Quality,ORI-SYN-0035,301,0,290,0,592,0,51.0,49.0,100.0,462,443,906,0,0,0,51.0,49.0,100.0,0,0,0,0,0,0,50.57,0.0,1,0,0.28,0.0,24.99,0.0,1,0,2023-10-23
B0SYNTH0033,B0SYNTH0035,OrientTherapy Sports Product 36 - Premium Quality,ORI-SYN-0035,815,0,521,0,1337,0,61.0,39.0,100.0,1396,893,2290,0,0,0,61.0,39.0,100.0,0,0,0,0,0,0,38.21,0.0,0,0,0.04,0.0,0.0,0.0,0,0,2023-01-02
B0SYNTH0033,B0SYNTH0035,OrientTherapy Sports Product 36 - Premium Quality,ORI-SYN-0035,31,0,15,0,47,0,67.0,33.0,100.0,44,22,67,0,0,0,67.0,33.0,100.0,0,0,0,0,0,0,78.77,0.0,1,0,3.9,0.0,24.99,0.0,1,0,2023-09-18
B0SYNTH0033,B0SYNTH0035,OrientTherapy Sports Product 36 - Premium Quality,ORI-SYN-0035,28,0,19,0,48,0,59.0,41.0,100.0,36,25,62,0,0,0,59.0,41.0,100.0,0,0,0,0,0,0,9.87,0.0,1,0,3.96,0.0,24.99,0.0,1,0,2023-11-13
B0SYNTH0033,B0SYNTH0035,OrientTherapy Sports Product 36 - Premium Quality,ORI-SYN-0035,19,0,15,0,35,0,56.0,44.0,100.0,23,18,42,0,0,0,56.0,44.0,100.0,0,0,0,0,0,0,54.1,0.0,5,0,16.69,0.0,124.95,0.0,5,0,2022-05-16
B0SYNTH0033,B0SYNTH0035,OrientTherapy Sports Product 36 - Premium Quality,ORI-SYN-0035,11,0,12,0,24,0,47.0,53.0,100.0,15,17,33,0,0,0,47.0,53.0,100.0,0,0,0,0,0,0,9.16,0.0,2,0,9.64,0.0,49.98,0.0,2,0,2023-06-19
B0SYNTH0033,B0SYNTH0035,OrientTherapy Sports Product 36 - Premium Quality,ORI-SYN-0035,4313,0,6470,0,10784,0,40.0,60.0,100.0,6418,9627,16045,0,0,0,40.0,60.0,100.0,0,0,0,0,0,0,1.76,0.0,392,0,3.64,0.0,9796.08,0.0,392,0,2023-09-04
B0SYNTH0033,B0SYNTH0035,OrientTherapy Sports Product 36 - Premium Quality,ORI-SYN-0035,234,0,454,0,689,0,34.0,66.0,100.0,411,799,1211,0,0,0,34.0,66.0,100.0,0,0,0,0,0,0,48.26,0.0,21,0,3.1,0.0,524.79,0.0,21,0,2022-10-10
B0SYNTH0036,B0SYNTH0036,JumboJumble Health Product 37 - Premium Quality,JUM-SYN-0036,6,0,3,0,10,0,66.0,34.0,100.0,8,4,13,0,0,0,66.0,34.0,100.0,0,0,0,0,0,0,32.94,0.0,0,0,1.57,0.0,0.0,0.0,0,0,2022-11-21
B0SYNTH0036,B0SYNTH0036,JumboJumble Health Product 37 - Premium Quality,JUM-SYN-0036,347,0,590,0,938,0,37.0,63.0,100.0,436,743,1180,0,0,0,37.0,63.0,100.0,0,0,0,0,0,0,57.52,0.0,21,0,2.31,0.0,524.79,0.0,21,0,2022-08-29
B0SYNTH0036,B0SYNTH0036,JumboJumble Health Product 37 - Premium Quality,JUM-SYN-0036,161,0,79,0,241,0,67.0,33.0,100.0,223,109,333,0,0,0,67.0,33.0,100.0,0,0,0,0,0,0,84.97,0.0,4,0,1.98,0.0,99.96,0.0,4,0,2023-11-13
B0SYNTH0036,B0SYNTH0036,JumboJumble Health Product 37 - Premium Quality,JUM-SYN-0036,135,0,125,0,261,0,52.0,48.0,100.0,207,191,399,0,0,0,52.0,48.0,100.0,0,0,0,0,0,0,72.87,0.0,0,0,0.32,0.0,0.0,0.0,0,0,2022-12-19
B0SYNTH0036,B0SYNTH0036,JumboJumble Health Product 37 - Premium Quality,JUM-SYN-0036,112,0,229,0,342,0,33.0,67.0,100.0,201,410,612,0,0,0,33.0,67.0,100.0,0,0,0,0,0,0,75.71,0.0,39,0,11.64,0.0,974.61,0.0,39,0,2023-11-20
B0SYNTH0036,B0SYNTH0036,JumboJumble Health Product 37 - Premium Quality,JUM-SYN-0036,332,0,178,0,511,0,65.0,35.0,100.0,568,305,874,0,0,0,65.0,35.0,100.0,0,0,0,0,0,0,37.84,0.0,15,0,3.13,0.0,374.85,0.0,15,0,2022-11-14
B0SYNTH0036,B0SYNTH0036,JumboJumble Health Product 37 - Premium Quality,JUM-SYN-0036,70,0,164,0,235,0,30.0,70.0,100.0,94,220,315,0,0,0,30.0,70.0,100.0,0,0,0,0,0,0,78.11,0.0,2,0,0.93,0.0,49.98,0.0,2,0,2023-04-10
B0SYNTH0036,B0SYNTH0036,JumboJumble Health Product 37 - Premium Quality,JUM-SYN-0036,172,0,109,0,282,0,61.0,39.0,100.0,287,184,472,0,0,0,61.0,39.0,100.0,0,0,0,0,0,0,7.88,0.0,1,0,0.61,0.0,24.99,0.0,1,0,2022-08-22
B0SYNTH0036,B0SYNTH0037,NaturPlus Clothing Product 38 - Premium Quality,NAT-SYN-0037,1918,0,1996,0,3915,0,49.0,51.0,100.0,2442,2541,4984,0,0,0,49.0,51.0,100.0,0,0,0,0,0,0,40.01,0.0,225,0,5.75,0.0,11247.75,0.0,225,0,2022-11-28
B0SYNTH0036,B0SYNTH0037,NaturPlus Clothing Product 38 - Premium Quality,NAT-SYN-0037,140,0,106,0,247,0,57.0,43.0,100.0,192,144,337,0,0,0,57.0,43.0,100.0,0,0,0,0,0,0,54.98,0.0,14,0,5.81,0.0,699.86,0.0,14,0,2022-09-05
B0SYNTH0036,B0SYNTH0037,NaturPlus Clothing Product 38 - Premium Quality,NAT-SYN-0037,191,0,388,0,580,0,33.0,67.0,100.0,320,649,970,0,0,0,33.0,67.0,100.0,0,0,0,0,0,0,83.52,0.0,52,0,8.97,0.0,2599.48,0.0,52,0,2022-07-11
B0SYNTH0036,B0SYNTH0037,NaturPlus Clothing Product 38 - Premium Quality,NAT-SYN-0037,37,0,48,0,86,0,44.0,56.0,100.0,54,68,123,0,0,0,44.0,56.0,100.0,0,0,0,0,0,0,22.36,0.0,0,0,0.77,0.0,0.0,0.0,0,0,2023-05-08
B0SYNTH0036,B0SYNTH0037,NaturPlus Clothing Product 38 - Premium Quality,NAT-SYN-0037,31,0,50,0,82,0,38.0,62.0,100.0,54,89,144,0,0,0,38.0,62.0,100.0,0,0,0,0,0,0,52.49,0.0,6,0,8.02,0.0,299.94,0.0,6,0,2023-01-30
B0SYNTH0036,B0SYNTH0037,NaturPlus Clothing Product 38 - Premium Quality,NAT-SYN-0037,258,0,179,0,438,0,59.0,41.0,100.0,450,313,764,0,0,0,59.0,41.0,100.0,0,0,0,0,0,0,77.05,0.0,3,0,0.82,0.0,149.97,0.0,3,0,2022-07-18
B0SYNTH0036,B0SYNTH0037,NaturPlus Clothing Product 38 - Premium Quality,NAT-SYN-0037,247,0,202,0,450,0,55.0,45.0,100.0,440,360,801,0,0,0,55.0,45.0,100.0,0,0,0,0,0,0,38.47,0.0,106,0,23.62,0.0,5298.94,0.0,106,0,2023-06-26
B0SYNTH0036,B0SYNTH0037,NaturPlus Clothing Product 38 - Premium Quality,NAT-SYN-0037,91,0,58,0,150,0,61.0,39.0,100.0,164,104,269,0,0,0,61.0,39.0,100.0,0,0,0,0,0,0,95.92,0.0,5,0,3.65,0.0,249.95,0.0,5,0,2023-07-24
B0SYNTH0036,B0SYNTH0038,EcoHome Office Product 39 - Premium Quality,ECO-SYN-0038,2003,0,858,0,2862,0,70.0,30.0,100.0,3313,1420,4734,0,0,0,70.0,30.0,100.0,0,0,0,0,0,0,11.55,0.0,142,0,4.98,0.0,3548.58,0.0,142,0,2022-08-22
B0SYNTH0036,B0SYNTH0038,EcoHome Office Product 39 - Premium Quality,ECO-SYN-0038,104,0,133,0,238,0,44.0,56.0,100.0,146,187,334,0,0,0,44.0,56.0,100.0,0,0,0,0,0,0,46.55,0.0,11,0,4.72,0.0,274.89,0.0,11,0,2022-08-08
B0SYNTH0036,B0SYNTH0038,EcoHome Office Product 39 - Premium Quality,ECO-SYN-0038,13,0,15,0,29,0,46.0,54.0,100.0,21,25,47,0,0,0,46.0,54.0,100.0,0,0,0,0,0,0,39.22,0.0,0,0,0.35,0.0,0.0,0.0,0,0,2023-01-30
B0SYNTH0036,B0SYNTH0038,EcoHome Office Product 39 - Premium Quality,ECO-SYN-0038,52,0,100,0,153,0,34.0,66.0,100.0,78,151,230,0,0,0,34.0,66.0,100.0,0,0,0,0,0,0,91.49,0.0,4,0,3.26,0.0,99.96,0.0,4,0,2023-07-10
B0SYNTH0036,B0SYNTH0038,EcoHome Office Product 39 - Premium Quality,ECO-SYN-0038,97,0,60,0,158,0,62.0,38.0,100.0,129,79,209,0,0,0,62.0,38.0,100.0,0,0,0,0,0,0,76.99,0.0,1,0,0.75,0.0,24.99,0.0,1,0,2023-12-11
B0SYNTH0036,B0SYNTH0038,EcoHome Office Product 39 - Premium Quality,ECO-SYN-0038,97,0,159,0,257,0,38.0,62.0,100.0,154,251,406,0,0,0,38.0,62.0,100.0,0,0,0,0,0,0,47.54,0.0,32,0,12.69,0.0,799.68,0.0,32,0,2023-07-24
B0SYNTH0036,B0SYNTH0038,EcoHome Office Product 39 - Premium Quality,ECO-SYN-0038,47,0,30,0,78,0,61.0,39.0,100.0,78,49,128,0,0,0,61.0,39.0,100.0,0,0,0,0,0,0,73.27,0.0,1,0,1.39,0.0,24.99,0.0,1,0,2022-09-19
B0SYNTH0036,B0SYNTH0038,EcoHome Office Product 39 - Premium Quality,ECO-SYN-0038,53,0,109,0,163,0,33.0,67.0,100.0,96,195,292,0,0,0,33.0,67.0,100.0,0,0,0,0,0,0,54.92,0.0,22,0,13.93,0.0,549.78,0.0,22,0,2023-06-05
B0SYNTH0039,B0SYNTH0039,VitaGreen Baby Product 40 - Premium Quality,VIT-SYN-0039,38,0,47,0,86,0,45.0,55.0,100.0,67,81,149,0,0,0,45.0,55.0,100.0,0,0,0,0,0,0,64.99,0.0,2,0,2.6,0.0,89.98,0.0,2,0,2022-10-24
B0SYNTH0039,B0SYNTH0039,VitaGreen Baby Product 40 - Premium Quality,VIT-SYN-0039,367,0,817,0,1185,0,31.0,69.0,100.0,482,1072,1555,0,0,0,31.0,69.0,100.0,0,0,0,0,0,0,67.05,0.0,56,0,4.75,0.0,2519.44,0.0,56,0,2023-11-13
B0SYNTH0039,B0SYNTH0039,VitaGreen Baby Product 40 - Premium Quality,VIT-SYN-0039,684,0,606,0,1291,0,53.0,47.0,100.0,827,734,1562,0,0,0,53.0,47.0,100.0,0,0,0,0,0,0,7.87,0.0,23,0,1.79,0.0,1034.77,0.0,23,0,2023-06-19
B0SYNTH0039,B0SYNTH0039,VitaGreen Baby Product 40 - Premium Quality,VIT-SYN-0039,1094,0,826,0,1921,0,57.0,43.0,100.0,1558,1175,2734,0,0,0,57.0,43.0,100.0,0,0,0,0,0,0,30.06,0.0,143,0,7.48,0.0,6433.57,0.0,143,0,2023-08-14
B0SYNTH0039,B0SYNTH0039,VitaGreen Baby Product 40 - Premium Quality,VIT-SYN-0039,57,0,73,0,131,0,44.0,56.0,100.0,95,120,216,0,0,0,44.0,56.0,100.0,0,0,0,0,0,0,52.88,0.0,13,0,10.5,0.0,584.87,0.0,13,0,2023-05-15
B0SYNTH0039,B0SYNTH0039,VitaGreen Baby Product 40 - Premium Quality,VIT-SYN-0039,8,0,20,0,29,0,30.0,70.0,100.0,12,28,40,0,0,0,30.0,70.0,100.0,0,0,0,0,0,0,87.29,0.0,0,0,0.09,0.0,0.0,0.0,0,0,2023-03-13
B0SYNTH0039,B0SYNTH0039,VitaGreen Baby Product 40 - Premium Quality,VIT-SYN-0039,565,0,589,0,1155,0,49.0,51.0,100.0,724,753,1478,0,0,0,49.0,51.0,100.0,0,0,0,0,0,0,43.64,0.0,4,0,0.4,0.0,179.96,0.0,4,0,2023-01-16
B0SYNTH0039,B0SYNTH0039,VitaGreen Baby Product 40 - Premium Quality,VIT-SYN-0039,105,0,205,0,311,0,34.0,66.0,100.0,159,310,470,0,0,0,34.0,66.0,100.0,0,0,0,0,0,0,24.53,0.0,24,0,7.76,0.0,1079.76,0.0,24,0,2023-10-30
B0SYNTH0039,B0SYNTH0040,Halley Home & Kitchen Product 41 - Premium Quality,HAL-SYN-0040,60,0,49,0,110,0,55.0,45.0,100.0,73,60,134,0,0,0,55.0,45.0,100.0,0,0,0,0,0,0,20.78,0.0,3,0,2.88,0.0,134.97,0.0,3,0,2022-07-11
B0SYNTH0039,B0SYNTH0040,Halley Home & Kitchen Product 41 - Premium Quality,HAL-SYN-0040,47,0,28,0,76,0,63.0,37.0,100.0,66,38,105,0,0,0,63.0,37.0,100.0,0,0,0,0,0,0,96.33,0.0,3,0,4.22,0.0,134.97,0.0,3,0,2023-09-11
B0SYNTH0039,B0SYNTH0040,Halley Home & Kitchen Product 41 - Premium Quality,HAL-SYN-0040,17,0,23,0,41,0,42.0,58.0,100.0,28,40,69,0,0,0,42.0,58.0,100.0,0,0,0,0,0,0,43.67,0.0,0,0,0.89,0.0,0.0,0.0,0,0,2022-08-01
B0SYNTH0039,B0SYNTH0040,Halley Home & Kitchen Product 41 - Premium Quality,HAL-SYN-0040,7,0,11,0,19,0,42.0,58.0,100.0,13,18,32,0,0,0,42.0,58.0,100.0,0,0,0,0,0,0,78.43,0.0,0,0,3.54,0.0,0.0,0.0,0,0,2023-05-29
B0SYNTH0039,B0SYNTH0040,Halley Home & Kitchen Product 41 - Premium Quality,HAL-SYN-0040,1752,0,3723,0,5476,0,32.0,68.0,100.0,2418,5138,7557,0,0,0,32.0,68.0,100.0,0,0,0,0,0,0,23.55,0.0,86,0,1.58,0.0,3869.14,0.0,86,0,2023-06-19
B0SYNTH0039,B0SYNTH0040,Halley Home & Kitchen Product 41 - Premium Quality,HAL-SYN-0040,418,0,187,0,606,0,69.0,31.0,100.0,535,240,776,0,0,0,69.0,31.0,100.0,0,0,0,0,0,0,52.67,0.0,19,0,3.17,0.0,854.81,0.0,19,0,2023-08-07
B0SYNTH0039,B0SYNTH0040,Halley Home & Kitchen Product 41 - Premium Quality,HAL-SYN-0040,56,0,84,0,140,0,40.0,60.0,100.0,79,119,199,0,0,0,40.0,60.0,100.0,0,0,0,0,0,0,42.26,0.0,5,0,3.8,0.0,224.95,0.0,5,0,2023-01-30
B0SYNTH0039,B0SYNTH0040,Halley Home & Kitchen Product 41 - Premium Quality,HAL-SYN-0040,28,0,49,0,78,0,36.0,64.0,100.0,39,69,109,0,0,0,36.0,64.0,100.0,0,0,0,0,0,0,93.22,0.0,0,0,0.87,0.0,0.0,0.0,0,0,2022-07-18
B0SYNTH0039,B0SYNTH0041,Harveast Grocery Product 42 - Premium Quality,HAR-SYN-0041,58,0,130,0,189,0,31.0,69.0,100.0,80,178,259,0,0,0,31.0,69.0,100.0,0,0,0,0,0,0,40.53,0.0,1,0,0.54,0.0,89.99,0.0,1,0,2023-04-03
B0SYNTH0039,B0SYNTH0041,Harveast Grocery Product 42 - Premium Quality,HAR-SYN-0041,1189,0,2024,0,3214,0,37.0,63.0,100.0,1493,2542,4036,0,0,0,37.0,63.0,100.0,0,0,0,0,0,0,91.28,0.0,183,0,5.7,0.0,16468.17,0.0,183,0,2022-06-06
B0SYNTH0039,B0SYNTH0041,Harveast Grocery Product 42 - Premium Quality,HAR-SYN-0041,57,0,105,0,163,0,35.0,65.0,100.0,86,159,246,0,0,0,35.0,65.0,100.0,0,0,0,0,0,0,18.26,0.0,1,0,1.13,0.0,89.99,0.0,1,0,2023-07-17
B0SYNTH0039,B0SYNTH0041,Harveast Grocery Product 42 - Premium Quality,HAR-SYN-0041,112,0,95,0,208,0,54.0,46.0,100.0,141,120,262,0,0,0,54.0,46.0,100.0,0,0,0,0,0,0,52.42,0.0,5,0,2.88,0.0,449.95,0.0,5,0,2023-02-20
B0SYNTH0039,B0SYNTH0041,Harveast Grocery Product 42 - Premium Quality,HAR-SYN-0041,3,0,6,0,10,0,35.0,65.0,100.0,5,11,17,0,0,0,35.0,65.0,100.0,0,0,0,0,0,0,55.36,0.0,0,0,8.76,0.0,0.0,0.0,0,0,2023-06-19
B0SYNTH0039,B0SYNTH0041,Harveast Grocery Product 42 - Premium Quality,HAR-SYN-0041,64,0,40,0,105,0,61.0,39.0,100.0,89,56,146,0,0,0,61.0,39.0,100.0,0,0,0,0,0,0,47.25,0.0,2,0,2.07,0.0,179.98,0.0,2,0,2023-01-02
B0SYNTH0039,B0SYNTH0041,Harveast Grocery Product 42 - Premium Quality,HAR-SYN-0041,105,0,195,0,301,0,35.0,65.0,100.0,162,302,465,0,0,0,35.0,65.0,100.0,0,0,0,0,0,0,9.14,0.0,3,0,1.2,0.0,269.97,0.0,3,0,2022-12-26
B0SYNTH0039,B0SYNTH0041,Harveast Grocery Product 42 - Premium Quality,HAR-SYN-0041,68,0,60,0,129,0,53.0,47.0,100.0,84,75,160,0,0,0,53.0,47.0,100.0,0,0,0,0,0,0,20.18,0.0,0,0,0.47,0.0,0.0,0.0,0,0,2022-04-18
B0SYNTH0042,B0SYNTH0042,BioBlas Beauty Product 43 - Premium Quality,BIO-SYN-0042,70,0,64,0,135,0,52.0,48.0,100.0,122,112,235,0,0,0,52.0,48.0,100.0,0,0,0,0,0,0,21.61,0.0,5,0,4.11,0.0,199.95,0.0,5,0,2022-05-16
B0SYNTH0042,B0SYNTH0042,BioBlas Beauty Product 43 - Premium Quality,BIO-SYN-0042,179,0,141,0,321,0,56.0,44.0,100.0,226,177,404,0,0,0,56.0,44.0,100.0,0,0,0,0,0,0,46.88,0.0,3,0,1.04,0.0,119.97,0.0,3,0,2022-12-05
B0SYNTH0042,B0SYNTH0042,BioBlas Beauty Product 43 - Premium Quality,BIO-SYN-0042,75,0,88,0,164,0,46.0,54.0,100.0,132,155,288,0,0,0,46.0,54.0,100.0,0,0,0,0,0,0,20.23,0.0,27,0,16.92,0.0,1079.73,0.0,27,0,2023-01-02
B0SYNTH0042,B0SYNTH0042,BioBlas Beauty Product 43 - Premium Quality,BIO-SYN-0042,110,0,151,0,262,0,42.0,58.0,100.0,189,262,452,0,0,0,42.0,58.0,100.0,0,0,0,0,0,0,25.13,0.0,22,0,8.42,0.0,879.78,0.0,22,0,2023-08-07
B0SYNTH0042,B0SYNTH0042,BioBlas Beauty Product 43 - Premium Quality,BIO-SYN-0042,3,0,6,0,10,0,34.0,66.0,100.0,4,8,13,0,0,0,34.0,66.0,100.0,0,0,0,0,0,0,60.83,0.0,0,0,3.72,0.0,0.0,0.0,0,0,2023-07-31
B0SYNTH0042,B0SYNTH0042,BioBlas Beauty Product 43 - Premium Quality,BIO-SYN-0042,31,0,20,0,52,0,60.0,40.0,100.0,39,26,66,0,0,0,60.0,40.0,100.0,0,0,0,0,0,0,49.72,0.0,2,0,4.19,0.0,79.98,0.0,2,0,2022-06-13
B0SYNTH0042,B0SYNTH0042,BioBlas Beauty Product 43 - Premium Quality,BIO-SYN-0042,44,0,85,0,130,0,34.0,66.0,100.0,77,151,229,0,0,0,34.0,66.0,100.0,0,0,0,0,0,0,61.95,0.0,0,0,0.23,0.0,0.0,0.0,0,0,2023-08-28
B0SYNTH0042,B0SYNTH0042,BioBlas Beauty Product 43 - Premium Quality,BIO-SYN-0042,90,0,210,0,300,0,30.0,70.0,100.0,156,364,520,0,0,0,30.0,70.0,100.0,0,0,0,0,0,0,66.91,0.0,13,0,4.53,0.0,519.87,0.0,13,0,2023-12-11
B0SYNTH0042,B0SYNTH0043,OrientTherapy Sports Product 44 - Premium Quality,ORI-SYN-0043,328,0,279,0,608,0,54.0,46.0,100.0,504,429,934,0,0,0,54.0,46.0,100.0,0,0,0,0,0,0,48.8,0.0,85,0,14.02,0.0,1699.15,0.0,85,0,2022-05-09
B0SYNTH0042,B0SYNTH0043,OrientTherapy Sports Product 44 - Premium Quality,ORI-SYN-0043,88,0,54,0,143,0,62.0,38.0,100.0,110,67,178,0,0,0,62.0,38.0,100.0,0,0,0,0,0,0,61.0,0.0,1,0,0.78,0.0,19.99,0.0,1,0,2023-05-29
B0SYNTH0042,B0SYNTH0043,OrientTherapy Sports Product 44 - Premium Quality,ORI-SYN-0043,45,0,78,0,124,0,37.0,63.0,100.0,72,124,197,0,0,0,37.0,63.0,100.0,0,0,0,0,0,0,33.52,0.0,5,0,4.1,0.0,99.95,0.0,5,0,2023-02-20
B0SYNTH0042,B0SYNTH0043,OrientTherapy Sports Product 44 - Premium Quality,ORI-SYN-0043,29,0,26,0,56,0,53.0,47.0,100.0,50,45,96,0,0,0,53.0,47.0,100.0,0,0,0,0,0,0,73.13,0.0,1,0,3.49,0.0,19.99,0.0,1,0,2023-03-27
